X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,aadb,program,bikepedgroup,bikepedfacility,co_name,mun_name,id
-75.0065157,39.80509497,137889,video - sb,,2016/03/22 00:00:00+00,2016,3400758770,534,blackwood clementon rd westbound lanes,west,cr 687 de cou rd,woodrow rd,Bicycle 6,39.80509497,-75.0065157,1.019,0.97,W,E,,,Low Volume,Striped Shoulder,Camden,Pine Hill Borough,98930
-75.0065157,39.80509497,137890,video - sb,,2016/03/22 00:00:00+00,2016,3400758770,534,blackwood clementon rd eastbound lanes,east,cr 687 de cou rd,woodrow rd,Bicycle 6,39.80509497,-75.0065157,1.019,0.97,W,E,,,Low Volume,Striped Shoulder,Camden,Pine Hill Borough,98931
-75.15363267,39.9551090900001,137906,jh,,2017/12/06 00:00:00+00,2017,4210160103,,race st eastbound lanes,east,9th st,8th st,Bicycle 2,39.95510909,-75.15363267,,1.02,W,E,160,Project,Mixed,Mixed Traffic,Philadelphia,Central,98937
-75.1757383899999,39.9582055400001,137908,jh,,2017/12/08 00:00:00+00,2017,4210160103,,22nd st northbound lanes,north,race st,spring st,Bicycle 2,39.95820554,-75.17573839,,1.02,S,N,327,Project,Mixed,Mixed Traffic,Philadelphia,Central,98939
-75.14180328,39.9589431100001,137918,jh,,2017/12/07 00:00:00+00,2017,4210160103,,2nd st southbound lanes,south,spring garden st,callowhill st,Bicycle 2,39.95894311,-75.14180328,,1.02,N,S,160,Project,Mixed,Buffered Bike Lane,Philadelphia,Central,98949
-75.14272403,39.9546049300001,137920,jh,,2017/12/06 00:00:00+00,2017,4210160103,,2nd st southbound lanes,south,wood st,race st,Bicycle 2,39.95460493,-75.14272403,,1.02,N,S,130,Project,Mixed,Mixed Traffic,Philadelphia,Central,98950
-75.158485,39.9339560000001,79152,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/07/06 00:00:00+00,2011,4210160112,,passyunk ave,north,latona st,federal st,Bicycle 1,39.933956,-75.158485,0.9,1.1797,,,151,Project,Mixed,Mixed Traffic,Philadelphia,South,99014
-75.184861,39.970654,79169,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/07/07 00:00:00+00,2011,4210160103,,sedgley dr southbound lanes,south,poplar dr,kelly dr,Bicycle 1,39.970654,-75.184861,0.9,1.1797,,,5,Project,Recreation,Bike Lane,Philadelphia,Central,99015
-75.189738,39.978345,79175,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/07/08 00:00:00+00,2011,4210160107,13,33rd st southbound lanes,south,girard ave,oxford st,Bicycle 1,39.978345,-75.189738,0.9,1.1797,,,1,Project,Mixed,Bike Lane,Philadelphia,Lower North,99016
-75.119153,39.9777980000001,79179,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/07/08 00:00:00+00,2011,4210160109,,aramingo ave southbound lanes,south,cumberland st,huntingdon st,Bicycle 1,39.977798,-75.119153,0.9,1.1797,,,25,Project,Low Volume,Bike Lane,Philadelphia,River Wards,99017
-75.206759,40.0148830000001,79191,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/08/21 00:00:00+00,2011,4210160108,,ridge ave southbound lanes,south,kelly dr,main st,Bicycle 1,40.014883,-75.206759,0.888,1.1797,,,465,Project,Mixed,Sharrow,Philadelphia,Lower Northwest,99018
-75.218223,39.9949130000001,79203,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/08/18 00:00:00+00,2011,4210160106,,belmont ave southbound lanes,south,parkside ave,monument rd,Bicycle 1,39.994913,-75.218223,0.888,1.1797,,,6,Project,Low Volume,Mixed Traffic,Philadelphia,West Park,99019
-74.88219,39.8627060000001,80263,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/15 00:00:00+00,2011,3400522110,544,taunton lake rd eastbound lanes,east,cr 619 tomlinson mill rd,kings grant dr,Bicycle 1,39.862706,-74.88219,0.949,1.1797,,,1,Project,Recreation,Striped Shoulder,Burlington,Evesham Township,99020
-74.882126,39.8627230000001,80264,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/15 00:00:00+00,2011,3400522110,544,taunton lake rd westbound lanes,west,cr 619 tomlinson mill rd,kings grant dr,Bicycle 1,39.862723,-74.882126,0.949,1.1797,,,15,Project,Recreation,Striped Shoulder,Burlington,Evesham Township,99021
-75.1117819999999,40.014169,81602,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/04 00:00:00+00,2011,4210160101,,"""G"" st southbound lanes",south,bristol st,cayuga st,Bicycle 1,40.014169,-75.111782,1.001,1.1797,,,46,Project,Low Volume,Bike Lane,Philadelphia,North,99022
-75.109953,40.0197870000001,81624,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/04 00:00:00+00,2011,4210160101,,wyoming ave westbound lanes,west,"""G"" st",penhurst st,Bicycle 1,40.019787,-75.109953,1.001,1.1797,,,18,Project,Low Volume,Bike Lane,Philadelphia,North,99023
-75.188788,40.0002190000001,81630,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/22 00:00:00+00,2011,4210160101,,hunting park ave westbound lanes,west,kelly dr,ridge ave,Bicycle 1,40.000219,-75.188788,0.949,1.1797,,,8,Project,Low Volume,Mixed Traffic,Philadelphia,North,99024
-75.078852,40.0219430000001,81668,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/05 00:00:00+00,2011,4210160114,,frankford ave southbound lanes,south,dyre st,pratt st,Bicycle 1,40.021943,-75.078852,0.968,1.1797,,,84,Project,Mixed,Mixed Traffic,Philadelphia,Lower Northeast,99025
-75.0453699999999,40.075789,81676,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/07 00:00:00+00,2011,4210160118,,bustleton ave southbound lanes,south,benton ave,winchester ave,Bicycle 1,40.075789,-75.04537,0.968,1.1797,,,50,Project,Recreation,Bike Lane,Philadelphia,Central Northeast,99026
-75.004317,40.0676280000001,81680,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/07 00:00:00+00,2011,4210160116,,grant ave westbound lanes,west,academy rd,lavender st,Bicycle 1,40.067628,-75.004317,0.968,1.1797,,,14,Project,Low Volume,Bike Lane,Philadelphia,Lower Far Northeast,99027
-75.2114979999999,39.9692820000001,81688,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160111,,belmont ave southbound lanes,south,lancaster ave,westminster ave,Bicycle 1,39.969282,-75.211498,0.968,1.1797,,,39,Project,Mixed,Bike Lane,Philadelphia,West,99028
-75.194088,39.972109,81704,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160106,13,34th st southbound lanes,south,us 30 girard ave,zoological st,Bicycle 1,39.972109,-75.194088,0.968,1.1797,,,58,Project,Mixed,Mixed Traffic,Philadelphia,West Park,99030
-75.2422769999999,39.9212400000001,81712,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/30 00:00:00+00,2011,4210160102,,70th st southbound lanes,south,woodland ave,greenway ave,Bicycle 1,39.92124,-75.242277,0.968,1.1797,,,18,Project,Low Volume,Mixed Traffic,Philadelphia,Lower Southwest,99031
-75.083764,39.876334,137284,jh,Cyclical Count Program Year 2,2017/11/16 00:00:00+00,2017,3400728800,168,black horse pk northbound lanes,north,cr 654 prospect ridge blvd,s park ave,Bicycle 2,39.876334,-75.083764,,1.02,S,N,31,Cyclical,Low Volume,Striped Shoulder,Camden,Haddon Heights Borough,99054
-75.022954,39.8042600000001,137945,video - sb,,2016/03/22 00:00:00+00,2016,3400740440,534,blackwood clementon rd eastbound lanes,east,cr 673 laurel ave /college dr,new rd,Bicycle 6,39.80426,-75.022954,,,W,E,,,Low Volume,Striped Shoulder,Camden,Lindenwold Borough,99055
-75.015315,39.804652,137947,video - sb,,2016/03/22 00:00:00+00,2016,3400740440,534,blackwood clementon rd eastbound lanes,east,new rd,spring garden st,Bicycle 6,39.804652,-75.015315,,,W,E,,,Low Volume,Striped Shoulder,Camden,Lindenwold Borough,99056
-75.014674,39.8046450000001,137951,video - sb,,2016/03/22 00:00:00+00,2016,3400740440,534,blackwood clementon rd westbound lanes,west,spring garden st,tomlinson ave,Bicycle 6,39.804645,-75.014674,,,W,E,,,Low Volume,Striped Shoulder,Camden,Lindenwold Borough,99060
-75.014674,39.8046820000001,137952,video - sb,,2016/03/22 00:00:00+00,2016,3400740440,534,blackwood clementon rd eastbound lanes,east,spring garden st,tomlinson ave,Bicycle 6,39.804682,-75.014674,,,W,E,,,Low Volume,Striped Shoulder,Camden,Lindenwold Borough,99061
-75.2157,39.950661,137954,jh,,2018/03/28 00:00:00+00,2018,4210160110,,larchwood ave,both,47th st,46th st,Bicycle 2,39.950661,-75.2157,,1.02,W,E,121,Project,Mixed,Mixed Traffic,Philadelphia,University - Southwest,99066
-74.8558639999999,40.072483,136872,jh,Cyclical Count Program Year 2,2017/07/14 00:00:00+00,2017,3400508920,,high st southbound lanes,south,us 130,broad st,Bicycle 2,40.072483,-74.855864,,1.02,N,S,37,Cyclical,Low Volume,Mixed Traffic,Burlington,Burlington City,99071
-75.344083,40.1128660000001,137165,jh,Cyclical Count Program Year 2,2017/09/29 00:00:00+00,2017,4209154656,,schuylkill river trail,both,swede st,us 202 dekalb st,Bicycle 2,40.112866,-75.344083,,1.02,E,W,781,Cyclical,Mixed,Multiuse Trail,Montgomery,Norristown Borough,99072
-75.35415581,40.1230633500001,137166,jh,Cyclical Count Program Year 2,2017/09/19 00:00:00+00,2017,4209154656,,w marshall st eastbound lanes,east,haws ave,stanbridge st,Bicycle 2,40.12306335,-75.35415581,,1.02,W,E,35,Cyclical,Mixed,Mixed Traffic,Montgomery,Norristown Borough,99073
-75.35415581,40.1230633500001,137167,jh,Cyclical Count Program Year 2,2017/09/19 00:00:00+00,2017,4209154656,,w marshall st westbound lanes,west,haws ave,stanbridge st,Bicycle 2,40.12306335,-75.35415581,,1.02,E,W,24,Cyclical,Low Volume,Mixed Traffic,Montgomery,Norristown Borough,99074
-75.3424396999999,40.11356571,137168,jh,Cyclical Count Program Year 2,2017/09/28 00:00:00+00,2017,4209154656,202,dekalb st northbound lanes,north,lafayette st,main st,Bicycle 2,40.11356571,-75.3424397,,1.02,S,N,63,Cyclical,Mixed,Mixed Traffic,Montgomery,Norristown Borough,99075
-75.4215598499999,40.1043755900001,137169,jh,,2017/09/21 00:00:00+00,2017,4209179136,,s trooper rd nothbound lanes,north,pa 23 port kennedy rd,railroad overpass,Bicycle 2,40.10437559,-75.42155985,,1.02,N,S,160,Project,Mixed,Mixed Traffic,Montgomery,Upper Merion Township,99076
-75.4215598499999,40.1043755900001,137170,jh,,2017/09/21 00:00:00+00,2017,4209179136,,s trooper rd southbound lanes,south,pa 23 port kennedy rd,railroad overpass,Bicycle 2,40.10437559,-75.42155985,,,N,S,166,Project,Mixed,,Montgomery,Upper Merion Township,99077
-75.388865,40.082297,137171,jh,Cyclical Count Program Year 2,2017/09/21 00:00:00+00,2017,4209179136,,chester valley trail,both,bridge over I 76 schuylkill expwy,king of prussia rd access,Bicycle 2,40.082297,-75.388865,,1.02,W,E,176,Cyclical,Mixed,Multiuse Trail,Montgomery,Upper Merion Township,99078
-75.2338,40.0081640000001,137172,jh,Cyclical Count Program Year 2,2017/10/24 00:00:00+00,2017,4209144976,,bala ave eastbound lanes,east,cynwyd rd,pa 23 conshohocken state rd,Bicycle 2,40.008164,-75.2338,,1.02,W,E,42,Cyclical,Mixed,Mixed Traffic,Montgomery,Lower Merion Township,99079
-75.2606850299999,40.0055924800001,137174,jh,Cyclical Count Program Year 2,2017/10/24 00:00:00+00,2017,4209152664,,haverford ave westbound lanes,west,n narberth ave,forrest ave,Bicycle 2,40.00559248,-75.26068503,,1.02,E,W,83,Cyclical,Mixed,Mixed Traffic,Montgomery,Narberth Borough,99080
-75.297897,40.0725420000001,137175,jh,Cyclical Count Program Year 2,2017/09/29 00:00:00+00,2017,4209115848,,schuylkill river trail,both,cherry st,jones st,Bicycle 2,40.072542,-75.297897,,1.02,E,W,1318,Cyclical,Recreation,Multiuse Trail,Montgomery,Conshohocken Borough,99081
-75.456963,40.152593,137176,jh,Cyclical Count Program Year 2,2017/09/22 00:00:00+00,2017,4209179256,,perkiomen trail,both,cider mill rd,arcola rd,Bicycle 2,40.152593,-75.456963,,1.02,S,N,181,Cyclical,Recreation,Multiuse Trail,Montgomery,Upper Providence Township,99082
-75.457303,40.11958,137177,jh,Cyclical Count Program Year 2,2017/09/22 00:00:00+00,2017,4209179256,,schuylkill river trail,both,west of perkiomen trail,west of perkiomen trail,Bicycle 2,40.11958,-75.457303,,1.02,W,E,510,Cyclical,Mixed,Multiuse Trail,Montgomery,Upper Providence Township,99083
-75.283854,40.1733310000001,137178,jh,Cyclical Count Program Year 2,2017/10/06 00:00:00+00,2017,4209184888,202,dekalb pk northbound lanes,north,blue bell springs dr,tournament dr,Bicycle 2,40.173331,-75.283854,,1.02,S,N,3,Cyclical,Low Volume,Striped Shoulder,Montgomery,Whitpain Township,99084
-75.2840209999999,40.173346,137179,jh,Cyclical Count Program Year 2,2017/10/06 00:00:00+00,2017,4209184888,202,dekalb pk southbound lanes,south,blue bell springs dr,tournament dr,Bicycle 2,40.173346,-75.284021,,1.02,N,S,5,Cyclical,Low Volume,Striped Shoulder,Montgomery,Whitpain Township,99085
-75.6496395999999,40.24555823,137180,jh,Cyclical Count Program Year 2,2017/09/22 00:00:00+00,2017,4209162416,,e high st northbound lanes,north,penn st,hanover st,Bicycle 2,40.24555823,-75.6496396,,1.02,S,N,66,Cyclical,Mixed,Bike Lane,Montgomery,Pottstown Borough,99086
-75.6496395999999,40.24555823,137181,jh,Cyclical Count Program Year 2,2017/09/22 00:00:00+00,2017,4209162416,,e high st southbound lanes,south,penn st,hanover st,Bicycle 2,40.24555823,-75.6496396,,1.02,N,S,45,Cyclical,Mixed,Bike Lane,Montgomery,Pottstown Borough,99087
-75.074172,40.105827,137182,jh,Cyclical Count Program Year 2,2017/10/11 00:00:00+00,2017,4209100156,,pennypack trail,both,north of moredon rd,north of moredon rd,Bicycle 2,40.105827,-75.074172,,1.02,N,S,316,Cyclical,Mixed,Multiuse Trail,Montgomery,Abington Township,99088
-75.1288507,40.11860506,137185,jh,Cyclical Count Program Year 2,2017/10/03 00:00:00+00,2017,4209100156,,susquehanna rd northbound lanes,north,cumberland rd,arbuta rd,Bicycle 2,40.11860506,-75.1288507,,1.02,S,N,8,Cyclical,Low Volume,Striped Shoulder,Montgomery,Abington Township,99089
-75.1288507,40.11860506,137186,jh,Cyclical Count Program Year 2,2017/10/03 00:00:00+00,2017,4209100156,,susquehanna rd southbound lanes,south,cumberland rd,arbuta rd,Bicycle 2,40.11860506,-75.1288507,,1.02,N,S,20,Cyclical,Low Volume,Striped Shoulder,Montgomery,Abington Township,99090
-75.11195,40.108124,137187,jh,Cyclical Count Program Year 2,2017/10/03 00:00:00+00,2017,4209100156,,rydal rd eastbound lanes,east,the fairway,susquehanna rd,Bicycle 2,40.108124,-75.11195,,1.02,W,E,14,Cyclical,Low Volume,Sharrow,Montgomery,Abington Township,99091
-75.1120299999999,40.1082200000001,137188,jh,Cyclical Count Program Year 2,2017/10/03 00:00:00+00,2017,4209100156,,rydal rd westbound lanes,west,the fairway,susquehanna rd,Bicycle 2,40.10822,-75.11203,,1.02,E,W,11,Cyclical,Low Volume,Sharrow,Montgomery,Abington Township,99092
-75.33031341,40.2538060100001,137189,jh,Removed from Cyclical Count Program 9/26/2017. Cyclical Count Program Year 2,2017/09/26 00:00:00+00,2017,4209177152,63,forty foot rd eastbound lanes,east,morgandale dr,heebner way,Bicycle 2,40.25380601,-75.33031341,,1.02,W,E,4,Cyclical,Low Volume,Bike Lane,Montgomery,Towamencin Township,99093
-75.330407,40.253839,137190,jh,Removed from Cyclical Count Program 9/26/2017. Cyclical Count Program Year 2,2017/09/26 00:00:00+00,2017,4209177152,63,forty foot rd westbound lanes,west,morgandale dr,heebner way,Bicycle 2,40.253839,-75.330407,,,E,W,1,Cyclical,Low Volume,Bike Lane,Montgomery,Towamencin Township,99094
-74.894705,39.8076500000001,136884,jh,Cyclical Count Program Year 2,2017/08/02 00:00:00+00,2017,3400522110,,kettle run rd southbound lanes,south,brookfield ave,pine terrace,Bicycle 2,39.80765,-74.894705,,1.02,N,S,6,Cyclical,Low Volume,Mixed Traffic,Burlington,Evesham Township,99132
-74.915265,39.8898280000001,136887,jh,Cyclical Count Program Year 2,2017/07/26 00:00:00+00,2017,3400522110,620,e main st eastbound lanes,east,evesham ave,plymouth dr,Bicycle 2,39.889828,-74.915265,,1.02,W,E,8,Cyclical,Low Volume,Striped Shoulder,Burlington,Evesham Township,99133
-75.28551842,40.24262701,137191,jh,Cyclical Count Program Year 2,2017/09/26 00:00:00+00,2017,4209141432,63,main st eastbound lanes,east,madison st / green st,railroad st,Bicycle 2,40.24262701,-75.28551842,,1.02,W,E,29,Cyclical,Mixed,Mixed Traffic,Montgomery,Lansdale Borough,99154
-75.28551842,40.24262701,137192,jh,Cyclical Count Program Year 2,2017/09/26 00:00:00+00,2017,4209141432,63,main st westbound lanes,west,madison st / green st,railroad st,Bicycle 2,40.24262701,-75.28551842,,1.02,E,W,34,Cyclical,Mixed,Mixed Traffic,Montgomery,Lansdale Borough,99155
-75.18487458,40.1517642000001,137193,jh,Cyclical Count Program Year 2,2017/10/05 00:00:00+00,2017,4209179008,,susquehanna rd northbound lanes,north,pinetown rd / broad st,dillon rd,Bicycle 2,40.1517642,-75.18487458,,1.02,S,N,9,Cyclical,Low Volume,Bike Lane,Montgomery,Upper Dublin Township,99156
-75.18487458,40.1517642000001,137194,jh,Cyclical Count Program Year 2,2017/10/05 00:00:00+00,2017,4209179008,,susquehanna rd southbound lanes,south,pinetown rd / broad st,dillon rd,Bicycle 2,40.1517642,-75.18487458,,1.02,N,S,11,Cyclical,Low Volume,Bike Lane,Montgomery,Upper Dublin Township,99157
-75.454753,40.116928,137025,permanent station,,2016/10/15 00:00:00+00,2016,4209145080,,schuylkill river trail,both,pawlings rd overpass,trail spur to trail parking lot,Bicycle 3,40.116928,-75.454753,,1,E,W,688,Permanent,Recreation,Multiuse Trail,Montgomery,Lower Providence Township,99254
-75.454753,40.116928,137026,permanent station,,2016/11/15 00:00:00+00,2016,4209145080,,schuylkill river trail,both,pawlings rd overpass,trail spur to trail parking lot,Bicycle 3,40.116928,-75.454753,,1,E,W,603,Permanent,Recreation,Multiuse Trail,Montgomery,Lower Providence Township,99255
-75.454753,40.116928,137027,permanent station,,2016/12/15 00:00:00+00,2016,4209145080,,schuylkill river trail,both,pawlings rd overpass,trail spur to trail parking lot,Bicycle 3,40.116928,-75.454753,,1,E,W,99,Permanent,Recreation,Multiuse Trail,Montgomery,Lower Providence Township,99256
-75.298826,40.368908,111965,jh,Removed from Cyclical Count Program 8/1/2014. Cyclical Count Program  Baseline Year -   Seasonal factor are calculated from 2015 permanent station data.,2014/08/01 00:00:00+00,2014,4201759384,,w park ave northbound lanes,north,s 3rd st,s 4th st,Bicycle 2,40.368908,-75.298826,0.888,1.02,S,N,5,Cyclical,Low Volume,Mixed Traffic,Bucks,Perkasie Borough,99345
-74.927758,40.0763150000001,129788,jh,Cyclical Count Program  Year 1,2016/08/22 00:00:00+00,2016,4201705616,,state rd northbound lanes,north,street rd,olney ave,Bicycle 2,40.076315,-74.927758,,1.02,S,N,8,Cyclical,Low Volume,Mixed Traffic,Bucks,Bensalem Township,99346
-75.242645,39.829683,129821,jh,Cyclical Count Program  Year 1,2017/04/21 00:00:00+00,2017,3401557150,44,broad st southbound lanes,south,pine st,spruce st,Bicycle 2,39.829683,-75.242645,,1.02,N,S,45,Cyclical,Recreation,Mixed Traffic,Gloucester,Paulsboro Borough,99347
-75.200778,39.975891,130850,jh,"City of Philadelphia:  Philly Free Streets program,  Saturday September 24, 2016  8:00 a.m. - 1 p.m.",2016/09/22 00:00:00+00,2016,4210160106,,lansdowne dr eastbound lanes,east,concourse dr,sweetbriar cutoff,Bicycle 2,39.975891,-75.200778,,1.02,W,E,30,Spec. Event,Mixed,Mixed Traffic,Philadelphia,West Park,99349
